FLT_NUM,DD,B,C,D,E,G,H,I,J,K,L,M,N,O,P,Q,R,T,U,V,X,Y,Z,CT,YT,TT,SORG,SDST,DemCluster,HLDate,HCBuy
1126,2018-02-07,0.0,2.0,10.0,20.0,0.0,0.0,0.0,2.0,4.0,12.0,2.0,45.0,1.0,0.0,16.0,11.0,10.0,0.0,0.0,5.0,2.0,0.0,15.0,127.0,142.0,SVO,AER,2,18,0
1139,2018-02-07,0.0,0.0,6.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,106.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,9.0,120.0,129.0,AER,SVO,1,7,0
1642,2018-02-07,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,54.0,SVO,ASF,0,4,0
1120,2018-02-07,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,44.0,0.0,0.0,1.0,6.0,5.0,1.0,0.0,4.0,0.0,0.0,2.0,72.0,74.0,SVO,AER,1,5,0
1123,2018-02-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,104.0,107.0,AER,SVO,1,14,0
1173,2018-02-07,0.0,1.0,0.0,44.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,80.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,133.0,141.0,ASF,SVO,2,8,0
1138,2018-02-07,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,62.0,2.0,0.0,14.0,9.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,125.0,128.0,SVO,AER,1,15,0
1140,2018-02-07,2.0,1.0,3.0,16.0,0.0,2.0,2.0,7.0,1.0,12.0,0.0,93.0,0.0,0.0,15.0,5.0,4.0,0.0,0.0,6.0,1.0,0.0,13.0,157.0,170.0,SVO,AER,2,11,0
1127,2018-02-07,0.0,1.0,11.0,24.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,60.0,0.0,0.0,11.0,14.0,7.0,0.0,0.0,7.0,0.0,0.0,18.0,129.0,147.0,AER,SVO,2,16,0
1128,2018-02-07,1.0,0.0,9.0,28.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,50.0,8.0,0.0,15.0,5.0,14.0,2.0,0.0,14.0,0.0,0.0,23.0,137.0,160.0,SVO,AER,1,13,0
1125,2018-02-07,0.0,2.0,7.0,30.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,91.0,0.0,0.0,4.0,6.0,11.0,0.0,0.0,9.0,1.0,0.0,12.0,155.0,167.0,AER,SVO,2,15,0
1643,2018-02-07,1.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,83.0,1.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,129.0,133.0,ASF,SVO,1,9,0
1135,2018-02-07,0.0,0.0,4.0,20.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,79.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,6.0,125.0,131.0,AER,SVO,1,13,0
1121,2018-02-08,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,62.0,AER,SVO,1,23,0
1127,2018-02-08,0.0,1.0,10.0,26.0,0.0,10.0,0.0,7.0,18.0,4.0,0.0,23.0,1.0,0.0,9.0,11.0,21.0,2.0,0.0,0.0,0.0,0.0,19.0,124.0,143.0,AER,SVO,2,36,1
1172,2018-02-08,2.0,0.0,1.0,43.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,84.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,143.0,144.0,SVO,ASF,2,12,0
1643,2018-02-08,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,121.0,122.0,ASF,SVO,1,7,0
1125,2018-02-08,0.0,2.0,4.0,13.0,0.0,12.0,2.0,7.0,1.0,29.0,2.0,28.0,0.0,0.0,24.0,11.0,28.0,2.0,0.0,3.0,3.0,0.0,15.0,156.0,171.0,AER,SVO,2,42,1
1128,2018-02-08,1.0,2.0,11.0,23.0,0.0,12.0,0.0,0.0,2.0,6.0,1.0,34.0,4.0,0.0,24.0,8.0,5.0,0.0,0.0,7.0,1.0,6.0,23.0,124.0,147.0,SVO,AER,1,53,1
1129,2018-02-08,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,102.0,107.0,AER,SVO,0,5,0
1173,2018-02-08,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,99.0,100.0,ASF,SVO,0,9,0
1130,2018-02-08,0.0,2.0,6.0,23.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,48.0,9.0,0.0,10.0,9.0,18.0,5.0,0.0,8.0,3.0,0.0,20.0,134.0,154.0,SVO,AER,1,20,0
1122,2018-02-08,0.0,1.0,6.0,24.0,0.0,3.0,0.0,1.0,3.0,3.0,4.0,68.0,1.0,0.0,12.0,10.0,20.0,2.0,0.0,6.0,4.0,2.0,11.0,159.0,170.0,SVO,AER,2,29,1
1126,2018-02-08,0.0,1.0,6.0,22.0,1.0,9.0,3.0,2.0,5.0,9.0,3.0,26.0,5.0,0.0,11.0,10.0,19.0,3.0,0.0,4.0,2.0,1.0,18.0,124.0,142.0,SVO,AER,2,43,1
1642,2018-02-08,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,96.0,SVO,ASF,0,3,0
1175,2018-02-08,1.0,0.0,6.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,85.0,2.0,0.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,12.0,142.0,154.0,ASF,SVO,2,7,0
1120,2018-02-08,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,42.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,75.0,77.0,SVO,AER,1,11,0
1138,2018-02-08,3.0,0.0,8.0,24.0,0.0,4.0,0.0,0.0,2.0,8.0,3.0,56.0,6.0,0.0,9.0,9.0,4.0,1.0,0.0,6.0,2.0,0.0,14.0,131.0,145.0,SVO,AER,2,22,0
1134,2018-02-08,3.0,1.0,7.0,11.0,0.0,8.0,3.0,4.0,4.0,14.0,3.0,36.0,2.0,0.0,12.0,7.0,15.0,2.0,0.0,8.0,3.0,0.0,17.0,126.0,143.0,SVO,AER,1,47,1
1141,2018-02-08,0.0,1.0,4.0,36.0,0.0,5.0,0.0,5.0,1.0,10.0,0.0,37.0,2.0,0.0,12.0,18.0,27.0,3.0,0.0,4.0,0.0,0.0,12.0,153.0,165.0,AER,SVO,2,22,0
1140,2018-02-08,1.0,6.0,5.0,2.0,0.0,14.0,0.0,1.0,5.0,29.0,4.0,27.0,4.0,0.0,25.0,5.0,39.0,0.0,0.0,6.0,3.0,0.0,16.0,160.0,176.0,SVO,AER,2,43,1
1139,2018-02-08,0.0,2.0,10.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,62.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,2.0,1.0,0.0,17.0,116.0,133.0,AER,SVO,1,24,0
1124,2018-02-08,0.0,2.0,3.0,43.0,0.0,6.0,0.0,3.0,2.0,7.0,0.0,55.0,6.0,0.0,1.0,17.0,13.0,0.0,0.0,8.0,0.0,0.0,14.0,152.0,166.0,SVO,AER,2,24,0
1135,2018-02-08,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,43.0,4.0,0.0,16.0,13.0,25.0,3.0,0.0,3.0,0.0,1.0,12.0,130.0,142.0,AER,SVO,1,44,1
1174,2018-02-08,0.0,0.0,1.0,33.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,89.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,136.0,142.0,SVO,ASF,1,16,1
1131,2018-02-08,0.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,81.0,89.0,AER,SVO,0,3,0
1123,2018-02-08,0.0,0.0,4.0,41.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,74.0,1.0,0.0,2.0,14.0,11.0,0.0,0.0,4.0,0.0,0.0,6.0,148.0,154.0,AER,SVO,2,20,0
1128,2018-02-09,5.0,1.0,10.0,26.0,0.0,7.0,0.0,4.0,0.0,4.0,1.0,33.0,7.0,0.0,15.0,10.0,20.0,7.0,0.0,9.0,2.0,2.0,24.0,139.0,163.0,SVO,AER,1,20,0
1174,2018-02-09,2.0,0.0,0.0,36.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,63.0,1.0,0.0,5.0,12.0,5.0,1.0,0.0,3.0,1.0,0.0,6.0,134.0,140.0,SVO,ASF,1,14,1
1135,2018-02-09,2.0,0.0,5.0,14.0,0.0,3.0,0.0,0.0,3.0,10.0,1.0,39.0,0.0,0.0,19.0,11.0,18.0,3.0,0.0,2.0,1.0,0.0,5.0,126.0,131.0,AER,SVO,1,47,1
1121,2018-02-09,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,7.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,7.0,62.0,69.0,AER,SVO,1,33,1
1127,2018-02-09,2.0,0.0,10.0,15.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,41.0,2.0,0.0,12.0,14.0,25.0,3.0,0.0,3.0,11.0,0.0,16.0,133.0,149.0,AER,SVO,2,44,1
1123,2018-02-09,0.0,0.0,2.0,37.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,57.0,4.0,0.0,12.0,7.0,21.0,0.0,0.0,5.0,0.0,0.0,7.0,156.0,163.0,AER,SVO,2,24,0
1125,2018-02-09,2.0,3.0,7.0,22.0,0.0,3.0,0.0,2.0,3.0,8.0,2.0,52.0,2.0,0.0,12.0,15.0,32.0,1.0,0.0,5.0,4.0,0.0,14.0,161.0,175.0,AER,SVO,2,31,1
1138,2018-02-09,0.0,0.0,8.0,17.0,0.0,2.0,0.0,1.0,1.0,6.0,2.0,70.0,8.0,0.0,3.0,8.0,17.0,1.0,0.0,5.0,2.0,0.0,17.0,134.0,151.0,SVO,AER,2,49,1
1172,2018-02-09,5.0,1.0,4.0,36.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,71.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0,129.0,136.0,SVO,ASF,1,21,1
1175,2018-02-09,3.0,0.0,0.0,30.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,71.0,0.0,0.0,4.0,7.0,11.0,1.0,0.0,1.0,1.0,0.0,6.0,132.0,138.0,ASF,SVO,1,8,0
1140,2018-02-09,0.0,2.0,5.0,21.0,0.0,9.0,1.0,5.0,5.0,6.0,0.0,74.0,3.0,0.0,5.0,9.0,9.0,1.0,0.0,13.0,1.0,0.0,16.0,153.0,169.0,SVO,AER,2,14,0
1173,2018-02-09,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,77.0,0.0,0.0,1.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,142.0,143.0,ASF,SVO,2,8,0
1134,2018-02-09,0.0,1.0,10.0,14.0,0.0,2.0,2.0,0.0,8.0,7.0,1.0,46.0,4.0,0.0,5.0,10.0,26.0,1.0,0.0,9.0,0.0,0.0,17.0,129.0,146.0,SVO,AER,1,23,0
1129,2018-02-09,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,110.0,113.0,AER,SVO,1,8,0
1642,2018-02-09,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,66.0,68.0,SVO,ASF,0,6,0
1141,2018-02-09,2.0,0.0,3.0,30.0,0.0,2.0,1.0,1.0,1.0,8.0,3.0,61.0,5.0,0.0,4.0,16.0,25.0,1.0,0.0,5.0,2.0,1.0,11.0,160.0,171.0,AER,SVO,2,16,0
1643,2018-02-09,0.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,37.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,69.0,72.0,ASF,SVO,0,24,1
1124,2018-02-09,0.0,3.0,7.0,22.0,0.0,5.0,0.0,1.0,4.0,13.0,0.0,62.0,2.0,0.0,10.0,12.0,14.0,4.0,0.0,8.0,0.0,0.0,13.0,154.0,167.0,SVO,AER,2,17,0
1139,2018-02-09,0.0,1.0,2.0,26.0,0.0,4.0,1.0,1.0,0.0,11.0,0.0,52.0,6.0,0.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,12.0,125.0,137.0,AER,SVO,1,24,0
1120,2018-02-09,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,34.0,5.0,0.0,2.0,18.0,5.0,1.0,0.0,3.0,3.0,0.0,8.0,74.0,82.0,SVO,AER,1,14,0
1131,2018-02-09,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,103.0,105.0,AER,SVO,0,3,0
1130,2018-02-09,2.0,0.0,10.0,17.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,57.0,7.0,0.0,12.0,12.0,11.0,5.0,0.0,7.0,3.0,0.0,20.0,137.0,157.0,SVO,AER,1,14,0
1126,2018-02-09,0.0,1.0,6.0,9.0,0.0,5.0,1.0,5.0,2.0,4.0,0.0,50.0,5.0,0.0,17.0,15.0,10.0,2.0,0.0,12.0,2.0,0.0,18.0,128.0,146.0,SVO,AER,2,17,0
1122,2018-02-09,0.0,0.0,4.0,33.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,77.0,6.0,0.0,6.0,11.0,10.0,5.0,0.0,5.0,0.0,0.0,10.0,153.0,163.0,SVO,AER,2,24,0
1139,2018-02-10,3.0,1.0,4.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,42.0,0.0,0.0,5.0,8.0,36.0,0.0,0.0,5.0,23.0,0.0,8.0,137.0,145.0,AER,SVO,2,61,1
1643,2018-02-10,0.0,1.0,3.0,37.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,76.0,0.0,0.0,2.0,10.0,7.0,0.0,0.0,3.0,0.0,1.0,6.0,141.0,147.0,ASF,SVO,2,10,0
1126,2018-02-10,0.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,49.0,1.0,0.0,20.0,12.0,18.0,0.0,0.0,15.0,1.0,0.0,6.0,132.0,138.0,SVO,AER,1,21,0
1173,2018-02-10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,115.0,115.0,ASF,SVO,0,10,0
1140,2018-02-10,1.0,1.0,4.0,10.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,101.0,4.0,0.0,5.0,9.0,17.0,0.0,0.0,5.0,0.0,0.0,11.0,156.0,167.0,SVO,AER,2,15,0
1174,2018-02-10,1.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,69.0,2.0,0.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,132.0,135.0,SVO,ASF,1,17,1
1127,2018-02-10,11.0,0.0,3.0,24.0,0.0,4.0,2.0,5.0,0.0,6.0,0.0,40.0,2.0,0.0,3.0,15.0,13.0,3.0,0.0,4.0,4.0,0.0,12.0,127.0,139.0,AER,SVO,2,60,1
1138,2018-02-10,1.0,0.0,5.0,31.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,35.0,2.0,0.0,13.0,9.0,22.0,1.0,0.0,9.0,0.0,0.0,8.0,130.0,138.0,SVO,AER,2,25,0
1128,2018-02-10,0.0,0.0,5.0,39.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,76.0,0.0,0.0,3.0,8.0,15.0,2.0,0.0,2.0,1.0,0.0,9.0,154.0,163.0,SVO,AER,1,8,0
1642,2018-02-10,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,79.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,SVO,ASF,2,3,0
1124,2018-02-10,0.0,7.0,5.0,22.0,0.0,2.0,0.0,4.0,0.0,13.0,0.0,34.0,0.0,0.0,10.0,19.0,42.0,0.0,0.0,7.0,0.0,0.0,16.0,149.0,165.0,SVO,AER,2,52,1
1122,2018-02-10,0.0,2.0,6.0,19.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,16.0,2.0,0.0,29.0,10.0,25.0,5.0,0.0,5.0,0.0,0.0,12.0,155.0,167.0,SVO,AER,2,51,1
1130,2018-02-10,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,124.0,128.0,SVO,AER,1,3,0
1131,2018-02-10,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,1.0,10.0,0.0,22.0,1.0,0.0,16.0,15.0,54.0,0.0,0.0,2.0,1.0,0.0,2.0,133.0,135.0,AER,SVO,1,38,1
1175,2018-02-10,0.0,0.0,0.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,71.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,125.0,ASF,SVO,1,4,0
1141,2018-02-10,4.0,1.0,2.0,24.0,0.0,3.0,3.0,0.0,3.0,17.0,2.0,25.0,4.0,0.0,30.0,17.0,19.0,8.0,0.0,6.0,2.0,0.0,10.0,160.0,170.0,AER,SVO,2,30,1
1134,2018-02-10,0.0,1.0,6.0,21.0,0.0,6.0,0.0,1.0,0.0,13.0,0.0,23.0,1.0,0.0,25.0,19.0,38.0,0.0,0.0,8.0,0.0,0.0,9.0,153.0,162.0,SVO,AER,1,42,1
1129,2018-02-10,0.0,0.0,4.0,30.0,0.0,3.0,1.0,0.0,2.0,20.0,3.0,43.0,3.0,0.0,10.0,18.0,9.0,0.0,0.0,1.0,1.0,0.0,8.0,140.0,148.0,AER,SVO,1,23,0
1120,2018-02-10,1.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,27.0,2.0,0.0,3.0,12.0,7.0,1.0,0.0,2.0,0.0,0.0,6.0,69.0,75.0,SVO,AER,1,18,0
1121,2018-02-10,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,8.0,73.0,81.0,AER,SVO,1,57,1
1135,2018-02-10,4.0,0.0,7.0,24.0,0.0,3.0,0.0,3.0,3.0,8.0,6.0,33.0,2.0,0.0,55.0,0.0,1.0,4.0,0.0,2.0,8.0,0.0,12.0,151.0,163.0,AER,SVO,1,61,1
1123,2018-02-10,3.0,1.0,5.0,19.0,0.0,2.0,0.0,0.0,4.0,15.0,5.0,45.0,2.0,0.0,32.0,14.0,9.0,2.0,0.0,4.0,8.0,0.0,8.0,162.0,170.0,AER,SVO,2,52,1
1125,2018-02-10,11.0,7.0,3.0,30.0,0.0,4.0,0.0,2.0,4.0,0.0,4.0,45.0,2.0,0.0,28.0,15.0,7.0,4.0,0.0,4.0,6.0,0.0,14.0,162.0,176.0,AER,SVO,2,57,1
1172,2018-02-10,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,80.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,135.0,138.0,SVO,ASF,1,9,0
1122,2018-02-11,0.0,0.0,2.0,34.0,0.0,5.0,0.0,1.0,7.0,5.0,0.0,58.0,3.0,0.0,10.0,13.0,11.0,7.0,0.0,4.0,0.0,0.0,6.0,154.0,160.0,SVO,AER,2,25,0
1125,2018-02-11,2.0,1.0,4.0,25.0,0.0,5.0,1.0,7.0,0.0,6.0,0.0,45.0,2.0,0.0,18.0,0.0,27.0,2.0,0.0,2.0,26.0,0.0,15.0,158.0,173.0,AER,SVO,2,100,1
1174,2018-02-11,0.0,0.0,0.0,38.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,99.0,2.0,0.0,2.0,2.0,10.0,5.0,0.0,1.0,1.0,0.0,5.0,164.0,169.0,SVO,ASF,2,17,1
1173,2018-02-11,0.0,0.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,133.0,134.0,ASF,SVO,1,9,0
1643,2018-02-11,0.0,0.0,2.0,9.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,128.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,3.0,0.0,0.0,5.0,159.0,164.0,ASF,SVO,2,12,0
1123,2018-02-11,17.0,2.0,8.0,32.0,0.0,0.0,0.0,5.0,10.0,0.0,8.0,41.0,1.0,0.0,2.0,0.0,20.0,21.0,0.0,4.0,11.0,0.0,16.0,166.0,182.0,AER,SVO,2,75,1
1124,2018-02-11,0.0,1.0,7.0,31.0,0.0,7.0,0.0,0.0,6.0,19.0,0.0,16.0,2.0,0.0,16.0,12.0,39.0,3.0,0.0,3.0,4.0,0.0,10.0,156.0,166.0,SVO,AER,2,55,1
1139,2018-02-11,4.0,5.0,3.0,29.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,35.0,2.0,0.0,16.0,13.0,11.0,0.0,0.0,5.0,16.0,1.0,15.0,133.0,148.0,AER,SVO,2,62,1
1141,2018-02-11,8.0,2.0,4.0,28.0,0.0,0.0,1.0,11.0,1.0,3.0,3.0,34.0,2.0,0.0,13.0,0.0,13.0,5.0,0.0,5.0,19.0,0.0,20.0,132.0,152.0,AER,SVO,2,89,1
1131,2018-02-11,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,43.0,1.0,0.0,43.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,133.0,137.0,AER,SVO,1,48,1
1126,2018-02-11,6.0,3.0,2.0,15.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,74.0,3.0,0.0,9.0,6.0,19.0,0.0,0.0,6.0,2.0,0.0,9.0,152.0,161.0,SVO,AER,2,28,1
1130,2018-02-11,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,113.0,119.0,SVO,AER,1,3,0
1642,2018-02-11,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,SVO,ASF,0,4,0
1120,2018-02-11,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,64.0,SVO,AER,1,5,0
1129,2018-02-11,0.0,0.0,3.0,20.0,0.0,4.0,0.0,0.0,7.0,10.0,4.0,41.0,7.0,0.0,25.0,18.0,20.0,6.0,0.0,4.0,0.0,0.0,10.0,159.0,169.0,AER,SVO,1,25,0
1175,2018-02-11,2.0,0.0,0.0,65.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,85.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,157.0,164.0,ASF,SVO,2,13,0
1128,2018-02-11,0.0,0.0,1.0,17.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,76.0,7.0,0.0,3.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,11.0,112.0,123.0,SVO,AER,1,11,0
1172,2018-02-11,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,88.0,1.0,0.0,4.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,144.0,146.0,SVO,ASF,2,9,0
1121,2018-02-11,1.0,6.0,1.0,14.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,22.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,4.0,4.0,0.0,9.0,69.0,78.0,AER,SVO,1,89,1
1135,2018-02-11,4.0,4.0,3.0,35.0,0.0,9.0,1.0,12.0,4.0,7.0,1.0,39.0,0.0,0.0,2.0,5.0,12.0,2.0,0.0,0.0,18.0,0.0,20.0,138.0,158.0,AER,SVO,1,100,1
1140,2018-02-11,0.0,0.0,2.0,12.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,33.0,5.0,0.0,15.0,9.0,21.0,4.0,0.0,8.0,1.0,0.0,7.0,126.0,133.0,SVO,AER,1,19,0
1138,2018-02-11,0.0,0.0,3.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,4.0,10.0,14.0,0.0,0.0,9.0,0.0,0.0,6.0,126.0,132.0,SVO,AER,1,13,0
1127,2018-02-11,5.0,1.0,5.0,27.0,0.0,12.0,1.0,5.0,12.0,15.0,2.0,38.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,2.0,13.0,0.0,14.0,158.0,172.0,AER,SVO,2,95,1
1134,2018-02-11,3.0,0.0,8.0,29.0,0.0,3.0,0.0,0.0,2.0,8.0,2.0,31.0,2.0,0.0,12.0,12.0,11.0,10.0,0.0,5.0,4.0,0.0,10.0,132.0,142.0,SVO,AER,1,48,1
1123,2018-02-12,3.0,0.0,4.0,34.0,0.0,3.0,0.0,1.0,5.0,2.0,1.0,76.0,6.0,0.0,9.0,8.0,7.0,2.0,0.0,8.0,0.0,0.0,11.0,158.0,169.0,AER,SVO,2,22,0
1122,2018-02-12,0.0,4.0,0.0,22.0,0.0,12.0,0.0,1.0,0.0,13.0,0.0,8.0,2.0,0.0,37.0,0.0,55.0,0.0,0.0,5.0,0.0,0.0,7.0,152.0,159.0,SVO,AER,2,24,0
1135,2018-02-12,0.0,0.0,4.0,31.0,0.0,9.0,3.0,0.0,1.0,10.0,3.0,30.0,8.0,0.0,7.0,14.0,12.0,2.0,0.0,10.0,2.0,0.0,15.0,131.0,146.0,AER,SVO,1,21,0
